 x ux ux2 uxN
  -4.00000000       1.20000005       1.20000005       1.20000005    
  -3.99866676       1.20000005       1.20000005       1.20000005    
  -3.99733353       1.20000005       1.20000005       1.20000005    
  -3.99600029       1.20000005       1.20000005       1.20000005    
  -3.99466658       1.20000005       1.20000005       1.20000005    
  -3.99333334       1.20000005       1.20000005       1.20000005    
  -3.99200010       1.20000005       1.20000005       1.20000005    
  -3.99066687       1.20000005       1.20000005       1.20000005    
  -3.98933363       1.20000005       1.20000005       1.20000005    
  -3.98799992       1.20000005       1.20000005       1.20000005    
  -3.98666668       1.20000005       1.20000005       1.20000005    
  -3.98533344       1.20000005       1.20000005       1.20000005    
  -3.98400021       1.20000005       1.20000005       1.20000005    
  -3.98266697       1.20000005       1.20000005       1.20000005    
  -3.98133326       1.20000005       1.20000005       1.20000005    
  -3.98000002       1.20000005       1.20000005       1.20000005    
  -3.97866678       1.20000005       1.20000005       1.20000005    
  -3.97733355       1.20000005       1.20000005       1.20000005    
  -3.97600031       1.20000005       1.20000005       1.20000005    
  -3.97466660       1.20000005       1.20000005       1.20000005    
  -3.97333336       1.20000005       1.20000005       1.20000005    
  -3.97200012       1.20000005       1.20000005       1.20000005    
  -3.97066689       1.20000005       1.20000005       1.20000005    
  -3.96933365       1.20000005       1.20000005       1.20000005    
  -3.96799994       1.20000005       1.20000005       1.20000005    
  -3.96666670       1.20000005       1.20000005       1.20000005    
  -3.96533346       1.20000005       1.20000005       1.20000005    
  -3.96400023       1.20000005       1.20000005       1.20000005    
  -3.96266699       1.20000005       1.20000005       1.20000005    
  -3.96133327       1.20000005       1.20000005       1.20000005    
  -3.96000004       1.20000005       1.20000005       1.20000005    
  -3.95866680       1.20000005       1.20000005       1.20000005    
  -3.95733356       1.20000005       1.20000005       1.20000005    
  -3.95600033       1.20000005       1.20000005       1.20000005    
  -3.95466661       1.20000005       1.20000005       1.20000005    
  -3.95333338       1.20000005       1.20000005       1.20000005    
  -3.95200014       1.20000005       1.20000005       1.20000005    
  -3.95066690       1.20000005       1.20000005       1.20000005    
  -3.94933367       1.20000005       1.20000005       1.20000005    
  -3.94799995       1.20000005       1.20000005       1.20000005    
  -3.94666672       1.20000005       1.20000005       1.20000005    
  -3.94533348       1.20000005       1.20000005       1.20000005    
  -3.94400024       1.20000005       1.20000005       1.20000005    
  -3.94266701       1.20000005       1.20000005       1.20000005    
  -3.94133329       1.20000005       1.20000005       1.20000005    
  -3.94000006       1.20000005       1.20000005       1.20000005    
  -3.93866682       1.20000005       1.20000005       1.20000005    
  -3.93733358       1.20000005       1.20000005       1.20000005    
  -3.93600035       1.20000005       1.20000005       1.20000005    
  -3.93466663       1.20000005       1.20000005       1.20000005    
  -3.93333340       1.20000005       1.20000005       1.20000005    
  -3.93200016       1.20000005       1.20000005       1.20000005    
  -3.93066692       1.20000005       1.20000005       1.20000005    
  -3.92933369       1.20000005       1.20000005       1.20000005    
  -3.92799997       1.20000005       1.20000005       1.20000005    
  -3.92666674       1.20000005       1.20000005       1.20000005    
  -3.92533350       1.20000005       1.20000005       1.20000005    
  -3.92400026       1.20000005       1.20000005       1.20000005    
  -3.92266655       1.20000005       1.20000005       1.20000005    
  -3.92133331       1.20000005       1.20000005       1.20000005    
  -3.92000008       1.20000005       1.20000005       1.20000005    
  -3.91866684       1.20000005       1.20000005       1.20000005    
  -3.91733360       1.20000005       1.20000005       1.20000005    
  -3.91599989       1.20000005       1.20000005       1.20000005    
  -3.91466665       1.20000005       1.20000005       1.20000005    
  -3.91333342       1.20000005       1.20000005       1.20000005    
  -3.91200018       1.20000005       1.20000005       1.20000005    
  -3.91066694       1.20000005       1.20000005       1.20000005    
  -3.90933323       1.20000005       1.20000005       1.20000005    
  -3.90799999       1.20000005       1.20000005       1.20000005    
  -3.90666676       1.20000005       1.20000005       1.20000005    
  -3.90533352       1.20000005       1.20000005       1.20000005    
  -3.90400028       1.20000005       1.20000005       1.20000005    
  -3.90266657       1.20000005       1.20000005       1.20000005    
  -3.90133333       1.20000005       1.20000005       1.20000005    
  -3.90000010       1.20000005       1.20000005       1.20000005    
  -3.89866686       1.20000005       1.20000005       1.20000005    
  -3.89733362       1.20000005       1.20000005       1.20000005    
  -3.89599991       1.20000005       1.20000005       1.20000005    
  -3.89466667       1.20000005       1.20000005       1.20000005    
  -3.89333344       1.20000005       1.20000005       1.20000005    
  -3.89200020       1.20000005       1.20000005       1.20000005    
  -3.89066696       1.20000005       1.20000005       1.20000005    
  -3.88933325       1.20000005       1.20000005       1.20000005    
  -3.88800001       1.20000005       1.20000005       1.20000005    
  -3.88666677       1.20000005       1.20000005       1.20000005    
  -3.88533354       1.20000005       1.20000005       1.20000005    
  -3.88400030       1.20000005       1.20000005       1.20000005    
  -3.88266659       1.20000005       1.20000005       1.20000005    
  -3.88133335       1.20000005       1.20000005       1.20000005    
  -3.88000011       1.20000005       1.20000005       1.20000005    
  -3.87866688       1.20000005       1.20000005       1.20000005    
  -3.87733364       1.20000005       1.20000005       1.20000005    
  -3.87599993       1.20000005       1.20000005       1.20000005    
  -3.87466669       1.20000005       1.20000005       1.20000005    
  -3.87333345       1.20000005       1.20000005       1.20000005    
  -3.87200022       1.20000005       1.20000005       1.20000005    
  -3.87066698       1.20000005       1.20000005       1.20000005    
  -3.86933327       1.20000005       1.20000005       1.20000005    
  -3.86800003       1.20000005       1.20000005       1.20000005    
  -3.86666679       1.20000005       1.20000005       1.20000005    
  -3.86533356       1.20000005       1.20000005       1.20000005    
  -3.86400032       1.20000005       1.20000005       1.20000005    
  -3.86266661       1.20000005       1.20000005       1.20000005    
  -3.86133337       1.20000005       1.20000005       1.20000005    
  -3.86000013       1.20000005       1.20000005       1.20000005    
  -3.85866690       1.20000005       1.20000005       1.20000005    
  -3.85733366       1.20000005       1.20000005       1.20000005    
  -3.85599995       1.20000005       1.20000005       1.20000005    
  -3.85466671       1.20000005       1.20000005       1.20000005    
  -3.85333347       1.20000005       1.20000005       1.20000005    
  -3.85200024       1.20000005       1.20000005       1.20000005    
  -3.85066700       1.20000005       1.20000005       1.20000005    
  -3.84933329       1.20000005       1.20000005       1.20000005    
  -3.84800005       1.20000005       1.20000005       1.20000005    
  -3.84666681       1.20000005       1.20000005       1.20000005    
  -3.84533358       1.20000005       1.20000005       1.20000005    
  -3.84400034       1.20000005       1.20000005       1.20000005    
  -3.84266663       1.20000005       1.20000005       1.20000005    
  -3.84133339       1.20000005       1.20000005       1.20000005    
  -3.84000015       1.20000005       1.20000005       1.20000005    
  -3.83866692       1.20000005       1.20000005       1.20000005    
  -3.83733368       1.20000005       1.20000005       1.20000005    
  -3.83599997       1.20000005       1.20000005       1.20000005    
  -3.83466673       1.20000005       1.20000005       1.20000005    
  -3.83333349       1.20000005       1.20000005       1.20000005    
  -3.83200026       1.20000005       1.20000005       1.20000005    
  -3.83066654       1.20000005       1.20000005       1.20000005    
  -3.82933331       1.20000005       1.20000005       1.20000005    
  -3.82800007       1.20000005       1.20000005       1.20000005    
  -3.82666683       1.20000005       1.20000005       1.20000005    
  -3.82533360       1.20000005       1.20000005       1.20000005    
  -3.82399988       1.20000005       1.20000005       1.20000005    
  -3.82266665       1.20000005       1.20000005       1.20000005    
  -3.82133341       1.20000005       1.20000005       1.20000005    
  -3.82000017       1.20000005       1.20000005       1.20000005    
  -3.81866693       1.20000005       1.20000005       1.20000005    
  -3.81733322       1.20000005       1.20000005       1.20000005    
  -3.81599998       1.20000005       1.20000005       1.20000005    
  -3.81466675       1.20000005       1.20000005       1.20000005    
  -3.81333351       1.20000005       1.20000005       1.20000005    
  -3.81200027       1.20000005       1.20000005       1.20000005    
  -3.81066656       1.20000005       1.20000005       1.20000005    
  -3.80933332       1.20000005       1.20000005       1.20000005    
  -3.80800009       1.20000005       1.20000005       1.20000005    
  -3.80666685       1.20000005       1.20000005       1.20000005    
  -3.80533361       1.20000005       1.20000005       1.20000005    
  -3.80399990       1.20000005       1.20000005       1.20000005    
  -3.80266666       1.20000005       1.20000005       1.20000005    
  -3.80133343       1.20000005       1.20000005       1.20000005    
  -3.80000019       1.20000005       1.20000005       1.20000005    
  -3.79866695       1.20000005       1.20000005       1.20000005    
  -3.79733324       1.20000005       1.20000005       1.20000005    
  -3.79600000       1.20000005       1.20000005       1.20000005    
  -3.79466677       1.20000005       1.20000005       1.20000005    
  -3.79333353       1.20000005       1.20000005       1.20000005    
  -3.79200029       1.20000005       1.20000005       1.20000005    
  -3.79066658       1.20000005       1.20000005       1.20000005    
  -3.78933334       1.20000005       1.20000005       1.20000005    
  -3.78800011       1.20000005       1.20000005       1.20000005    
  -3.78666687       1.20000005       1.20000005       1.20000005    
  -3.78533363       1.20000005       1.20000005       1.20000005    
  -3.78399992       1.20000005       1.20000005       1.20000005    
  -3.78266668       1.20000005       1.20000005       1.20000005    
  -3.78133345       1.20000005       1.20000005       1.20000005    
  -3.78000021       1.20000005       1.20000005       1.20000005    
  -3.77866697       1.20000005       1.20000005       1.20000005    
  -3.77733326       1.20000005       1.20000005       1.20000005    
  -3.77600002       1.20000005       1.20000005       1.20000005    
  -3.77466679       1.20000005       1.20000005       1.20000005    
  -3.77333355       1.20000005       1.20000005       1.20000005    
  -3.77200031       1.20000005       1.20000005       1.20000005    
  -3.77066660       1.20000005       1.20000005       1.20000005    
  -3.76933336       1.20000005       1.20000005       1.20000005    
  -3.76800013       1.20000005       1.20000005       1.20000005    
  -3.76666689       1.20000005       1.20000005       1.20000005    
  -3.76533365       1.20000005       1.20000005       1.20000005    
  -3.76399994       1.20000005       1.20000005       1.20000005    
  -3.76266670       1.20000005       1.20000005       1.20000005    
  -3.76133347       1.20000005       1.20000005       1.20000005    
  -3.76000023       1.20000005       1.20000005       1.20000005    
  -3.75866699       1.20000005       1.20000005       1.20000005    
  -3.75733328       1.20000005       1.20000005       1.20000005    
  -3.75600004       1.20000005       1.20000005       1.20000005    
  -3.75466681       1.20000005       1.20000005       1.20000005    
  -3.75333357       1.20000005       1.20000005       1.20000005    
  -3.75200033       1.20000005       1.20000005       1.20000005    
  -3.75066662       1.20000005       1.20000005       1.20000005    
  -3.74933338       1.20000005       1.20000005       1.20000005    
  -3.74800014       1.20000005       1.20000005       1.20000005    
  -3.74666691       1.20000005       1.20000005       1.20000005    
  -3.74533367       1.20000005       1.20000005       1.20000005    
  -3.74399996       1.20000005       1.20000005       1.20000005    
  -3.74266672       1.20000005       1.20000005       1.20000005    
  -3.74133348       1.20000005       1.20000005       1.20000005    
  -3.74000025       1.20000005       1.20000005       1.20000005    
  -3.73866653       1.20000005       1.20000005       1.20000005    
  -3.73733330       1.20000005       1.20000005       1.20000005    
  -3.73600006       1.20000005       1.20000005       1.20000005    
  -3.73466682       1.20000005       1.20000005       1.20000005    
  -3.73333359       1.20000005       1.20000005       1.20000005    
  -3.73199987       1.20000005       1.20000005       1.20000005    
  -3.73066664       1.20000005       1.20000005       1.20000005    
  -3.72933340       1.20000005       1.20000005       1.20000005    
  -3.72800016       1.20000005       1.20000005       1.20000005    
  -3.72666693       1.20000005       1.20000005       1.20000005    
  -3.72533321       1.20000005       1.20000005       1.20000005    
  -3.72399998       1.20000005       1.20000005       1.20000005    
  -3.72266674       1.20000005       1.20000005       1.20000005    
  -3.72133350       1.20000005       1.20000005       1.20000005    
  -3.72000027       1.20000005       1.20000005       1.20000005    
  -3.71866655       1.20000005       1.20000005       1.20000005    
  -3.71733332       1.20000005       1.20000005       1.20000005    
  -3.71600008       1.20000005       1.20000005       1.20000005    
  -3.71466684       1.20000005       1.20000005       1.20000005    
  -3.71333361       1.20000005       1.20000005       1.20000005    
  -3.71199989       1.20000005       1.20000005       1.20000005    
  -3.71066666       1.20000005       1.20000005       1.20000005    
  -3.70933342       1.20000005       1.20000005       1.20000005    
  -3.70800018       1.20000005       1.20000005       1.20000005    
  -3.70666695       1.20000005       1.20000005       1.20000005    
  -3.70533323       1.20000005       1.20000005       1.20000005    
  -3.70400000       1.20000005       1.20000005       1.20000005    
  -3.70266676       1.20000005       1.20000005       1.20000005    
  -3.70133352       1.20000005       1.20000005       1.20000005    
  -3.70000029       1.20000005       1.20000005       1.20000005    
  -3.69866657       1.20000005       1.20000005       1.20000005    
  -3.69733334       1.20000005       1.20000005       1.20000005    
  -3.69600010       1.20000005       1.20000005       1.20000005    
  -3.69466686       1.20000005       1.20000005       1.20000005    
  -3.69333363       1.20000005       1.20000005       1.20000005    
  -3.69199991       1.20000005       1.20000005       1.20000005    
  -3.69066668       1.20000005       1.20000005       1.20000005    
  -3.68933344       1.20000005       1.20000005       1.20000005    
  -3.68800020       1.20000005       1.20000005       1.20000005    
  -3.68666697       1.20000005       1.20000005       1.20000005    
  -3.68533325       1.20000005       1.20000005       1.20000005    
  -3.68400002       1.20000005       1.20000005       1.20000005    
  -3.68266678       1.20000005       1.20000005       1.20000005    
  -3.68133354       1.20000005       1.20000005       1.20000005    
  -3.68000031       1.20000005       1.20000005       1.20000005    
  -3.67866659       1.20000005       1.20000005       1.20000005    
  -3.67733335       1.20000005       1.20000005       1.20000005    
  -3.67600012       1.20000005       1.20000005       1.20000005    
  -3.67466688       1.20000005       1.20000005       1.20000005    
  -3.67333364       1.20000005       1.20000005       1.20000005    
  -3.67199993       1.20000005       1.20000005       1.20000005    
  -3.67066669       1.20000005       1.20000005       1.20000005    
  -3.66933346       1.20000005       1.20000005       1.20000005    
  -3.66800022       1.20000005       1.20000005       1.20000005    
  -3.66666698       1.20000005       1.20000005       1.20000005    
  -3.66533327       1.20000005       1.20000005       1.20000005    
  -3.66400003       1.20000005       1.20000005       1.20000005    
  -3.66266680       1.20000005       1.20000005       1.20000005    
  -3.66133356       1.20000005       1.20000005       1.20000005    
  -3.66000032       1.20000005       1.20000005       1.20000005    
  -3.65866661       1.20000005       1.20000005       1.20000005    
  -3.65733337       1.20000005       1.20000005       1.20000005    
  -3.65600014       1.20000005       1.20000005       1.20000005    
  -3.65466690       1.20000005       1.20000005       1.20000005    
  -3.65333366       1.20000005       1.20000005       1.20000005    
  -3.65199995       1.20000005       1.20000005       1.20000005    
  -3.65066671       1.20000005       1.20000005       1.20000005    
  -3.64933348       1.20000005       1.20000005       1.20000005    
  -3.64800024       1.20000005       1.20000005       1.20000005    
  -3.64666700       1.20000005       1.20000005       1.20000005    
  -3.64533329       1.20000005       1.20000005       1.20000005    
  -3.64400005       1.20000005       1.20000005       1.20000005    
  -3.64266682       1.20000005       1.20000005       1.20000005    
  -3.64133358       1.20000005       1.20000005       1.20000005    
  -3.63999987       1.20000005       1.20000005       1.20000005    
  -3.63866663       1.20000005       1.20000005       1.20000005    
