  -4.00000000      -1.00000000      -1.00000000      -1.00000000    
  -3.93333340      -1.00000000      -1.00000000      -1.00000000    
  -3.86666656      -1.00000000      -1.00000000      -1.00000000    
  -3.79999995      -1.00000000      -1.00000000      -1.00000000    
  -3.73333335      -1.00000000      -1.00000000      -1.00000000    
  -3.66666675      -1.00000000      -1.00000000      -1.00000000    
  -3.59999990      -1.00000000      -1.00000000      -1.00000000    
  -3.53333330      -1.00000000      -1.00000000      -1.00000000    
  -3.46666670      -1.00000000      -1.00000000      -1.00000000    
  -3.40000010      -1.00000000      -1.00000000      -1.00000000    
  -3.33333325      -1.00000000      -1.00000000      -1.00000000    
  -3.26666665      -1.00000000      -1.00000000      -1.00000000    
  -3.20000005      -1.00000000      -1.00000000      -1.00000000    
  -3.13333321      -1.00000000      -1.00000000      -1.00000000    
  -3.06666660      -1.00000000      -1.00000000      -1.00000000    
  -3.00000000      -1.00000000      -1.00000000      -1.00000000    
  -2.93333340      -1.00000000      -1.00000000      -1.00000000    
  -2.86666679      -1.00000000      -1.00000000      -1.00000000    
  -2.79999995      -1.00000000      -1.00000000      -1.00000000    
  -2.73333335      -1.00000000      -1.00000000      -1.00000000    
  -2.66666651      -1.00000000      -1.00000000      -1.00000000    
  -2.59999990      -1.00000000      -1.00000000      -1.00000000    
  -2.53333330      -1.00000000      -1.00000000      -1.00000000    
  -2.46666670      -1.00000000      -1.00000000      -1.00000000    
  -2.40000010      -1.00000000      -1.00000000      -1.00000000    
  -2.33333349      -1.00000000      -1.00000000      -1.00000000    
  -2.26666665      -1.00000000      -1.00000000      -1.00000000    
  -2.20000005      -1.00000000      -1.00000000      -1.00000000    
  -2.13333321      -1.00000000      -1.00000000      -1.00000000    
  -2.06666660      -1.00000000      -1.00000000      -1.00000000    
  -2.00000000      -1.00000000      -1.00000000      -1.00000000    
  -1.93333340      -1.00000000      -1.00000000      -1.00000000    
  -1.86666656      -1.00000000      -1.00000000      -1.00000000    
  -1.79999995      -1.00000000      -1.00000000      -1.00000000    
  -1.73333335      -1.00000000      -1.00000000      -1.00000000    
  -1.66666675      -1.00000000      -1.00000000      -1.00000000    
  -1.59999990      -1.00000000      -1.00000000      -1.00000000    
  -1.53333330      -1.00000000      -1.00000000      -1.00000000    
  -1.46666670      -1.00000000     -0.977777779      -1.00000000    
  -1.40000010      -1.00000000     -0.933333397      -1.00000000    
  -1.33333325      -1.00000000     -0.888888836      -1.00000000    
  -1.26666665      -1.00000000     -0.844444454      -1.00000000    
  -1.20000005      -1.00000000     -0.800000012      -1.00000000    
  -1.13333344      -1.00000000     -0.755555630      -1.00000000    
  -1.06666660      -1.00000000     -0.711111069      -1.00000000    
  -1.00000000      -1.00000000     -0.666666687      -1.00000000    
 -0.933333397      -1.00000000     -0.622222245      -1.00000000    
 -0.866666555      -1.00000000     -0.577777684      -1.00000000    
 -0.799999952      -1.00000000     -0.533333302      -1.00000000    
 -0.733333349      -1.00000000     -0.488888890      -1.00000000    
 -0.666666746      -1.00000000     -0.444444507      -1.00000000    
 -0.599999905      -1.00000000     -0.399999946      -1.00000000    
 -0.533333302      -1.00000000     -0.355555534      -1.00000000    
 -0.466666698      -1.00000000     -0.311111122      -1.00000000    
 -0.400000095      -1.00000000     -0.266666740      -1.00000000    
 -0.333333254      -1.00000000     -0.222222164      -1.00000000    
 -0.266666651      -1.00000000     -0.177777767      -1.00000000    
 -0.200000048      -1.00000000     -0.133333370      -1.00000000    
 -0.133333445      -1.00000000      -8.88889655E-02  -1.00000000    
  -6.66666031E-02  -1.00000000      -4.44444008E-02  -1.00000000    
   0.00000000       1.00000000       0.00000000       1.00000000    
   6.66666031E-02   1.00000000       4.44444008E-02   1.00000000    
  0.133333206       1.00000000       8.88888016E-02   1.00000000    
  0.199999809       1.00000000      0.133333206       1.00000000    
  0.266666889       1.00000000      0.177777931       1.00000000    
  0.333333492       1.00000000      0.222222328       1.00000000    
  0.400000095       1.00000000      0.266666740       1.00000000    
  0.466666698       1.00000000      0.311111122       1.00000000    
  0.533333302       1.00000000      0.355555534       1.00000000    
  0.599999905       1.00000000      0.399999946       1.00000000    
  0.666666508       1.00000000      0.444444329       1.00000000    
  0.733333111       1.00000000      0.488888741       1.00000000    
  0.800000191       1.00000000      0.533333480       1.00000000    
  0.866666794       1.00000000      0.577777863       1.00000000    
  0.933333397       1.00000000      0.622222245       1.00000000    
   1.00000000       1.00000000      0.666666687       1.00000000    
   1.06666660       1.00000000      0.711111069       1.00000000    
   1.13333321       1.00000000      0.755555451       1.00000000    
   1.19999981       1.00000000      0.799999893       1.00000000    
   1.26666689       1.00000000      0.844444573       1.00000000    
   1.33333349       1.00000000      0.888889015       1.00000000    
   1.40000010       1.00000000      0.933333397       1.00000000    
   1.46666670       1.00000000      0.977777779       1.00000000    
   1.53333330       1.00000000       1.00000000       1.00000000    
   1.59999990       1.00000000       1.00000000       1.00000000    
   1.66666651       1.00000000       1.00000000       1.00000000    
   1.73333311       1.00000000       1.00000000       1.00000000    
   1.80000019       1.00000000       1.00000000       1.00000000    
   1.86666679       1.00000000       1.00000000       1.00000000    
   1.93333340       1.00000000       1.00000000       1.00000000    
   2.00000000       1.00000000       1.00000000       1.00000000    
   2.06666660       1.00000000       1.00000000       1.00000000    
   2.13333321       1.00000000       1.00000000       1.00000000    
   2.19999981       1.00000000       1.00000000       1.00000000    
   2.26666689       1.00000000       1.00000000       1.00000000    
   2.33333349       1.00000000       1.00000000       1.00000000    
   2.40000010       1.00000000       1.00000000       1.00000000    
   2.46666670       1.00000000       1.00000000       1.00000000    
   2.53333330       1.00000000       1.00000000       1.00000000    
   2.59999990       1.00000000       1.00000000       1.00000000    
   2.66666651       1.00000000       1.00000000       1.00000000    
   2.73333311       1.00000000       1.00000000       1.00000000    
   2.80000019       1.00000000       1.00000000       1.00000000    
   2.86666679       1.00000000       1.00000000       1.00000000    
   2.93333340       1.00000000       1.00000000       1.00000000    
   3.00000000       1.00000000       1.00000000       1.00000000    
   3.06666660       1.00000000       1.00000000       1.00000000    
   3.13333321       1.00000000       1.00000000       1.00000000    
   3.19999981       1.00000000       1.00000000       1.00000000    
   3.26666689       1.00000000       1.00000000       1.00000000    
   3.33333349       1.00000000       1.00000000       1.00000000    
   3.40000010       1.00000000       1.00000000       1.00000000    
   3.46666670       1.00000000       1.00000000       1.00000000    
   3.53333330       1.00000000       1.00000000       1.00000000    
   3.59999990       1.00000000       1.00000000       1.00000000    
   3.66666651       1.00000000       1.00000000       1.00000000    
   3.73333311       1.00000000       1.00000000       1.00000000    
   3.80000019       1.00000000       1.00000000       1.00000000    
   3.86666679       1.00000000       1.00000000       1.00000000    
   3.93333340       1.00000000       1.00000000       1.00000000    
